Price,Mileage,Make,Model,Trim,Type,Cylinder,Liter,Doors,Cruise,Sound,Leather
15594.806844337527,22414,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,0,1,1
15059.134077254457,22641,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,1,1,1
14703.1368681684,23335,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,0,1,1
15979.014836759783,3946,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,1,1,1
16379.853004060917,4188,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,1,1,1
15327.100320508527,4318,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1
15846.012712337628,5350,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1
15604.14581568916,5788,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,1,1,1
14841.917048941717,12420,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1
15077.175843774347,13262,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1
13961.11164187574,19602,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1
13034.068527551008,23976,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1
13162.852053971556,24542,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1
18254.922772262275,16554,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,1,1
17095.03522442578,18720,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,0,0
17162.873440590756,20829,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,0,0
16391.171714560725,21304,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,1,0
15788.104780361364,25295,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,1,0
16569.141239736633,25777,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,0,0
16997.69374116669,25830,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,0,1
16283.958991170746,26511,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,0,1
15457.170591531827,29925,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,1,0
14963.045618793836,31471,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,1,0
21230.97798534449,11229,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,0
22100.393173491862,12314,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,0
21300.019449380805,12772,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,0
21281.880487593076,17417,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,1
19646.71747845119,21132,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,1
20173.9063294114,21211,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,0,1
18701.222615406255,24992,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,0,0
19423.16502154083,25557,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,0,1
19956.7584132916,26028,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,0
19448.22633022418,27721,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,0,1
19822.115391982206,1592,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,1,0
19567.25929105245,2189,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,1,1
16853.107849097145,17959,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,0,0
16516.955549035123,20751,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,1,1
15979.014836759783,21974,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,0,0
16256.236167608698,22637,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,0,0
15724.252170393062,23989,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,0,0
15967.245400076541,25598,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,0,0
16041.685586078913,27800,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,1,0
15756.146129653322,29325,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,1,0
32422.76137576011,9185,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1
32219.58928452644,10915,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1
31024.872114576905,13678,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1
29595.794287866593,16193,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,0,1
29664.70268696271,21418,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,0,1
27425.843912568744,23886,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,0,1
27370.958110648662,24960,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1
27548.629609524764,26126,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1
28502.306108681983,27199,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1
25527.013026612472,36480,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1
13160.12456377098,13145,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,0,1,1
12830.09877830965,17830,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1
12828.030977365981,19081,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1
12878.046828916098,19225,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1
12832.462387534508,20618,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1
12464.073461305774,21891,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1
12465.508523400513,23931,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,0,1,1
12258.857592394626,24318,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1
11903.097747173553,25285,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,0,1,1
12209.559622961064,26097,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,0,1,1
16391.92657329476,18096,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,1,1,0
16033.930618479299,18391,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,0,1,1
16106.827220915462,19465,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,1,0,0
16551.219565955325,19531,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,1,1,1
17325.269542955022,19894,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,1,0,0
16078.665490525618,22779,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,0,0,1
15297.835972875851,23062,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,0,0,0
15505.293806333104,24239,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,1,0,0
15174.346612568454,27887,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,0,0,0
14546.884814245881,33374,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,0,1,1
17803.2790885373,12303,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,1,1,1
16353.09651744583,16078,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,1,0
15977.911083641602,17053,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,1
15568.97423746057,18206,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,0
15589.780482767314,21307,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,0
15730.04626622276,21391,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,1,1
15802.652860857119,21461,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,0
15086.89959249962,27438,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,1
14396.270557274816,31424,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,0
14869.282066875401,31791,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,1,1,1
16927.779760985337,2973,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,0,0
17418.06873391613,4463,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,1,0,1
16379.09870132246,8754,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,1,0
16706.67406791762,9150,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,0,0
17214.325078324222,12610,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,1,1,1
15821.949718156833,14304,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,0,1
14398.922692576398,21688,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,0,0
15622.121097879943,23217,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,1,1,1
14909.0509877878,23323,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,1,1
14853.199011108714,24270,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,0,0
35622.139495459785,10340,SAAB,9_3,Linear Conv 2D,Convertible,4,2.0,2,1,1,0
34819.29712152242,12251,SAAB,9_3,Linear Conv 2D,Convertible,4,2.0,2,1,0,0
34355.00372768556,17711,SAAB,9_3,Linear Conv 2D,Convertible,4,2.0,2,1,1,0
32737.084545947717,19112,SAAB,9_3,Linear Conv 2D,Convertible,4,2.0,2,1,1,1
33540.53610509093,20925,SAAB,9_3,Linear Conv 2D,Convertible,4,2.0,2,1,0,1
31970.54207548056,21208,SAAB,9_3,Linear Conv 2D,Convertible,4,2.0,2,1,1,0
33287.40959869341,21661,SAAB,9_3,Linear Conv 2D,Convertible,4,2.0,2,1,0,1
32075.98487363524,23553,SAAB,9_3,Linear Conv 2D,Convertible,4,2.0,2,1,1,0
31969.06981150905,24559,SAAB,9_3,Linear Conv 2D,Convertible,4,2.0,2,1,0,0
27666.231078190725,35157,SAAB,9_3,Linear Conv 2D,Convertible,4,2.0,2,1,0,0
29246.237335063386,3907,SAAB,9_3,Linear Sedan 4D,Sedan,4,2.0,4,1,0,1
26337.830597622287,16068,SAAB,9_3,Linear Sedan 4D,Sedan,4,2.0,4,1,0,0
26775.03208949735,16688,SAAB,9_3,Linear Sedan 4D,Sedan,4,2.0,4,1,0,0
25299.969638711013,19569,SAAB,9_3,Linear Sedan 4D,Sedan,4,2.0,4,1,1,0
24896.5976042019,21266,SAAB,9_3,Linear Sedan 4D,Sedan,4,2.0,4,1,1,0
25996.806401851045,21433,SAAB,9_3,Linear Sedan 4D,Sedan,4,2.0,4,1,1,1
24801.617193949394,26345,SAAB,9_3,Linear Sedan 4D,Sedan,4,2.0,4,1,1,1
24063.01268492036,27674,SAAB,9_3,Linear Sedan 4D,Sedan,4,2.0,4,1,1,1
23249.841685140746,27686,SAAB,9_3,Linear Sedan 4D,Sedan,4,2.0,4,1,0,0
22244.876553413727,50387,SAAB,9_3,Linear Sedan 4D,Sedan,4,2.0,4,1,0,1
37088.56241309895,3828,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2.0,2,1,1,1
33381.81915254126,17381,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2.0,2,1,1,1
33358.76777137558,17590,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2.0,2,1,1,1
33586.906092035584,18930,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2.0,2,1,0,1
30731.941654788672,22479,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2.0,2,1,0,0
30315.169441978465,23635,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2.0,2,1,0,0
30166.852511997047,25049,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2.0,2,1,0,0
30251.018417368366,27558,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2.0,2,1,0,1
29142.71438557081,31655,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2.0,2,1,1,1
29612.154048157292,32477,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2.0,2,1,1,1
26841.080835452325,10003,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2.0,4,1,1,0
27825.94997322572,10014,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2.0,4,1,0,1
27284.75132820295,14281,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2.0,4,1,1,1
27060.13756000903,17319,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2.0,4,1,0,1
25618.281884802902,20208,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2.0,4,1,0,1
25790.514140744555,21160,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2.0,4,1,1,1
25148.379186119702,22272,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2.0,4,1,1,1
24852.495280683135,22814,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2.0,4,1,1,1
24173.525882528535,27015,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2.0,4,1,0,0
23733.402249111245,27600,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2.0,4,1,1,0
38324.8090766826,12090,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2.0,2,1,1,1
38167.1735772411,13162,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2.0,2,1,0,1
37383.50349337423,16088,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2.0,2,1,0,1
36338.751327708196,18195,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2.0,2,1,1,0
35580.332313970124,21167,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2.0,2,1,1,0
35304.49470153315,21293,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2.0,2,1,0,1
34392.9952720589,24031,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2.0,2,1,0,1
33984.43076965609,25420,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2.0,2,1,0,0
33248.34252428064,27051,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2.0,2,1,0,1
28777.959694789315,48991,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2.0,2,1,1,1
32197.34046608411,3867,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2.0,4,1,1,0
32053.0971610174,5144,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2.0,4,1,1,0
30274.710575182897,10800,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2.0,4,1,1,0
30353.585553831675,11273,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2.0,4,1,1,0
30122.42973521397,14568,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2.0,4,1,1,1
26789.832608196033,22189,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2.0,4,1,0,0
28291.762261115928,22328,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2.0,4,1,1,0
27109.405889804155,22598,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2.0,4,1,0,1
27256.494512315257,26400,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2.0,4,1,1,0
25267.367676042115,34175,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2.0,4,1,1,0
35033.21545381477,1676,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
32746.131386501005,7924,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,0,1
33183.332596477856,9795,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
31002.73441998193,15087,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
30075.99472617025,22052,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
29844.204003654697,23143,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
28432.824212532152,25247,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
28054.982361921706,26276,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
28502.96240608945,28598,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
24912.080580888483,38717,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,0,1
31849.307947187255,16956,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,0,1
32649.760508537373,16975,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,1,1
29961.25493869978,20015,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,1,1
31554.405334823856,20103,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,1,1
29914.379575497973,22105,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,0,1
30575.24882058658,22298,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,1,1
30271.92229969904,23426,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,1,1
28678.075251188646,25380,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,0,1
28829.02800299476,26503,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,0,1
26955.04120175635,31773,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,0,1
33005.77995793186,6409,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,1,1
30661.260150373622,14278,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,0,1
30443.87990022549,15050,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,0,1
30322.15057140472,16225,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,1,1
31153.008959737588,17317,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,0,1
31084.937607088752,18187,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,1,1
31156.59578890977,18805,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,1,1
29114.544505631173,21960,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,0,1
25845.206114565794,36557,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,1,1
24903.477738824975,40719,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,1,1
30800.658389305656,8017,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,0,1
28416.461673205526,14613,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,0,1
28185.776249845785,19854,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
28204.603578103306,22021,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
26653.23939041849,22590,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
27610.86420292975,22881,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
26698.078151050104,23055,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
27241.43617796175,23204,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
27703.20399507945,24738,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
24405.0667596825,31344,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
30959.932133091796,17673,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,1,1
29986.791500600986,18464,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,0,1
29908.18098139284,19830,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,1,1
28328.266537655538,20685,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,0,1
29197.79130047969,20907,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,0,1
29321.082506189454,21545,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,0,1
29481.528757119377,21822,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,1,1
26792.300156597343,25357,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,0,1
27788.81323857604,26786,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,0,1
26012.37462482708,34269,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,1,1
27280.982060880244,4836,SAAB,9-2X AWD,Linear Wagon 4D,Wagon,4,2.5,4,1,1,0
25959.122030374627,17431,SAAB,9-2X AWD,Linear Wagon 4D,Wagon,4,2.5,4,1,0,1
23274.480711416,21616,SAAB,9-2X AWD,Linear Wagon 4D,Wagon,4,2.5,4,1,1,0
23329.208255601046,25218,SAAB,9-2X AWD,Linear Wagon 4D,Wagon,4,2.5,4,1,0,1
16916.869535470585,2879,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,0,1
15639.03674309706,8507,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,0,0
16256.236167608698,10555,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,1
15395.010874151354,12920,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,0,0
14881.955445967917,14376,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,0
15277.067587508447,16951,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,1,0
14702.798319828355,17656,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,1,0
15033.150316664774,19455,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,1
13991.04005707495,21020,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,1,0
14771.0034643864,22255,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,0,1
13719.238307559923,23645,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,0
13869.154942277506,24349,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,1,0
13518.235251619397,25981,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,1,0
13825.154711147346,26034,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,1
13811.155022284973,26236,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,1,1
14077.96885276131,26788,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,1
14411.858850546307,26986,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,0,1
13600.03418460128,27231,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,1,0
13032.868100757847,30108,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,1,1
11539.048533285562,38958,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,0
14739.067235876993,1737,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1
15110.192598280428,2392,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,1,0
14202.997153228918,11836,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0
15194.97535406898,12412,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1
14116.921508525264,12878,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,0,0
13174.071009484613,13318,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1
13258.365888934315,14938,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,1,1
12791.751088730058,16163,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1
12293.059962286294,17139,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,0,1
13998.129275771174,18257,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
14568.002254601655,18511,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
13122.905457077895,19101,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
13494.28878335307,19500,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,0,1
12036.216750588732,19853,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
12162.140046863282,21770,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,0
12333.60399301453,21877,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0
12099.014577851458,22758,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,1,0
12119.089701775561,22826,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1
11679.92354607109,23388,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0
13216.912048198943,24069,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,0
12412.521106868177,24664,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
12284.288290123464,24740,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,1,0
12594.183013467724,26328,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1
12105.981335504828,28298,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,0
11873.533994791325,28398,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0
12965.223269481461,29707,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
10563.06616171984,32458,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0
11413.530402536702,32619,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,0,1
11504.824549721898,33962,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0
11521.525888141388,34998,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
18173.978083953833,5826,Saturn,L Series,L300 Sedan 4D,Sedan,6,3.0,4,1,1,1
18490.98302887347,7755,Saturn,L Series,L300 Sedan 4D,Sedan,6,3.0,4,1,1,1
17322.078404288273,10102,Saturn,L Series,L300 Sedan 4D,Sedan,6,3.0,4,1,0,1
17978.35699777953,10986,Saturn,L Series,L300 Sedan 4D,Sedan,6,3.0,4,1,0,0
16425.174796018582,14242,Saturn,L Series,L300 Sedan 4D,Sedan,6,3.0,4,1,0,0
16507.070267488147,16229,Saturn,L Series,L300 Sedan 4D,Sedan,6,3.0,4,1,0,0
16175.957604208881,19095,Saturn,L Series,L300 Sedan 4D,Sedan,6,3.0,4,1,1,0
15731.132896854604,20484,Saturn,L Series,L300 Sedan 4D,Sedan,6,3.0,4,1,1,0
15118.893228340059,25979,Saturn,L Series,L300 Sedan 4D,Sedan,6,3.0,4,1,1,0
13585.636802173136,35662,Saturn,L Series,L300 Sedan 4D,Sedan,6,3.0,4,1,0,0
